"","time","country","province","cum_confirm","cum_heal","cum_dead"
"520","2020-03-19","Italy","Basilicata",30,0,0
"521","2020-03-20","Italy","Lombardy",22264,4295,2549
"522","2020-03-20","Italy","Emilia - Romagna",5968,239,640
"523","2020-03-20","Italy","Veneto",4031,223,131
"524","2020-03-20","Italy","Piedmont",3461,8,209
"525","2020-03-20","Italy","Marche",1981,0,137
"526","2020-03-20","Italy","Tuscany",1793,33,47
"527","2020-03-20","Italy","Liguria",1221,101,119
"528","2020-03-20","Italy","Trentino - Alto Adige",1190,30,30
"529","2020-03-20","Italy","Lazio",1008,53,43
"530","2020-03-20","Italy","Campania",749,30,17
"531","2020-03-20","Italy","Friuli - Venezia Giulia",656,63,38
"532","2020-03-20","Italy","Puglia",581,4,26
"533","2020-03-20","Italy","Abruzzo",449,10,17
"534","2020-03-20","Italy","Sicily",408,25,4
"535","2020-03-20","Italy","Umbria",395,4,7
"536","2020-03-20","Italy","Sardinia",293,3,2
"537","2020-03-20","Italy","Valle d'Aosta",264,0,7
"538","2020-03-20","Italy","Calabria",207,2,4
"539","2020-03-20","Italy","Basilicata",52,0,0
"540","2020-03-20","Italy","Molise",50,6,5
"541","2020-03-21","Italy","Lombardy",25515,4295,2549
"542","2020-03-21","Italy","Emilia - Romagna",5968,239,640
"543","2020-03-21","Italy","Veneto",4617,223,131
"544","2020-03-21","Italy","Piedmont",3752,8,209
"545","2020-03-21","Italy","Marche",2153,0,137
"546","2020-03-21","Italy","Tuscany",2012,33,47
"547","2020-03-21","Italy","Liguria",1221,101,119
"548","2020-03-21","Italy","Lazio",1190,53,43
"549","2020-03-21","Italy","Trentino - Alto Adige",1190,30,30
"550","2020-03-21","Italy","Campania",837,30,17
"551","2020-03-21","Italy","Friuli - Venezia Giulia",656,63,38
"552","2020-03-21","Italy","Puglia",581,4,26
"553","2020-03-21","Italy","Abruzzo",529,10,17
"554","2020-03-21","Italy","Umbria",462,4,7
"555","2020-03-21","Italy","Sicily",458,25,4
"556","2020-03-21","Italy","Valle d'Aosta",296,0,7
"557","2020-03-21","Italy","Sardinia",293,3,2
"558","2020-03-21","Italy","Calabria",207,2,4
"559","2020-03-21","Italy","Basilicata",62,0,0
"560","2020-03-21","Italy","Molise",59,6,5
"561","2020-03-22","Italy","Lombardy",27206,5865,3456
"562","2020-03-22","Italy","Emilia - Romagna",7555,349,816
"563","2020-03-22","Italy","Veneto",5122,309,169
"564","2020-03-22","Italy","Piedmont",4420,10,283
"565","2020-03-22","Italy","Marche",2421,6,184
"566","2020-03-22","Italy","Tuscany",2277,42,91
"567","2020-03-22","Italy","Liguria",1665,143,171
"568","2020-03-22","Italy","Trentino - Alto Adige",1632,41,58
"569","2020-03-22","Italy","Lazio",1190,54,50
"570","2020-03-22","Italy","Campania",844,29,22
"571","2020-03-22","Italy","Friuli - Venezia Giulia",790,82,42
"572","2020-03-22","Italy","Puglia",675,4,29
"573","2020-03-22","Italy","Abruzzo",529,13,22
"574","2020-03-22","Italy","Sicily",490,26,6
"575","2020-03-22","Italy","Umbria",462,6,10
"576","2020-03-22","Italy","Sardinia",330,5,4
"577","2020-03-22","Italy","Valle d'Aosta",313,1,8
"578","2020-03-22","Italy","Calabria",235,5,5
"579","2020-03-22","Italy","Basilicata",66,0,0
"580","2020-03-22","Italy","Molise",61,7,7
"581","2020-03-23","Italy","Lombardy",27206,6075,3456
"582","2020-03-23","Italy","Emilia - Romagna",7555,423,816
"583","2020-03-23","Italy","Veneto",5505,327,169
"584","2020-03-23","Italy","Piedmont",4861,17,283
"585","2020-03-23","Italy","Marche",2569,8,184
"586","2020-03-23","Italy","Tuscany",2277,51,91
"587","2020-03-23","Italy","Liguria",1665,159,171
"588","2020-03-23","Italy","Trentino - Alto Adige",1632,75,58
"589","2020-03-23","Italy","Lazio",1383,63,53
"590","2020-03-23","Italy","Campania",1013,48,29
"591","2020-03-23","Italy","Friuli - Venezia Giulia",874,105,47
"592","2020-03-23","Italy","Puglia",786,7,31
"593","2020-03-23","Italy","Sicily",721,27,8
"594","2020-03-23","Italy","Abruzzo",663,20,33
"595","2020-03-23","Italy","Umbria",577,5,16
"596","2020-03-23","Italy","Sardinia",367,5,7
"597","2020-03-23","Italy","Valle d'Aosta",364,2,9
"598","2020-03-23","Italy","Calabria",273,5,8
"599","2020-03-23","Italy","Basilicata",84,0,0
"600","2020-03-23","Italy","Molise",66,10,7
"601","2020-03-15","Italy","Lombardy",13272,2011,1218
"602","2020-03-15","Italy","Emilia - Romagna",3093,68,284
"603","2020-03-15","Italy","Veneto",2246,120,63
"604","2020-03-15","Italy","Marche",1133,0,46
"605","2020-03-15","Italy","Piedmont",1111,0,81
"606","2020-03-15","Italy","Tuscany",781,10,8
"607","2020-03-15","Italy","Trentino - Alto Adige",582,5,11
"608","2020-03-15","Italy","Liguria",559,52,33
"609","2020-03-15","Italy","Lazio",436,24,16
"610","2020-03-15","Italy","Campania",400,28,9
"611","2020-03-15","Italy","Friuli - Venezia Giulia",347,17,14
"612","2020-03-15","Italy","Puglia",248,3,16
"613","2020-03-15","Italy","Sicily",188,7,2
"614","2020-03-15","Italy","Umbria",143,3,1
"615","2020-03-15","Italy","Abruzzo",137,6,3
"616","2020-03-15","Italy","Valle d'Aosta",88,0,1
"617","2020-03-15","Italy","Sardinia",77,0,2
"618","2020-03-15","Italy","Calabria",68,2,1
"619","2020-03-15","Italy","Molise",17,0,0
"620","2020-03-15","Italy","Basilicata",12,0,0
"621","2020-03-16","Italy","Lombardy",14649,2368,1420
"622","2020-03-16","Italy","Emilia - Romagna",3522,88,346
"623","2020-03-16","Italy","Veneto",2473,130,69
"624","2020-03-16","Italy","Piedmont",1516,0,111
"625","2020-03-16","Italy","Marche",1242,0,57
"626","2020-03-16","Italy","Tuscany",866,11,14
"627","2020-03-16","Italy","Liguria",667,42,50
"628","2020-03-16","Italy","Trentino - Alto Adige",619,5,12
"629","2020-03-16","Italy","Lazio",523,32,19
"630","2020-03-16","Italy","Campania",400,28,9
"631","2020-03-16","Italy","Friuli - Venezia Giulia",386,18,22
"632","2020-03-16","Italy","Puglia",230,2,16
"633","2020-03-16","Italy","Sicily",213,8,2
"634","2020-03-16","Italy","Abruzzo",176,7,4
"635","2020-03-16","Italy","Umbria",164,4,1
"636","2020-03-16","Italy","Sardinia",107,0,2
"637","2020-03-16","Italy","Valle d'Aosta",105,0,2
"638","2020-03-16","Italy","Calabria",89,1,1
"639","2020-03-16","Italy","Molise",21,5,1
"640","2020-03-16","Italy","Basilicata",12,0,0
"641","2020-03-17","Italy","Lombardy",14649,2368,1420
"642","2020-03-17","Italy","Emilia - Romagna",3522,88,346
"643","2020-03-17","Italy","Veneto",2473,130,69
"644","2020-03-17","Italy","Piedmont",1516,0,111
"645","2020-03-17","Italy","Marche",1242,0,57
"646","2020-03-17","Italy","Tuscany",866,11,14
"647","2020-03-17","Italy","Liguria",667,42,50
"648","2020-03-17","Italy","Trentino - Alto Adige",619,5,12
"649","2020-03-17","Italy","Lazio",523,32,19
"650","2020-03-17","Italy","Campania",400,28,9
"651","2020-03-17","Italy","Friuli - Venezia Giulia",386,18,22
"652","2020-03-17","Italy","Puglia",230,2,16
"653","2020-03-17","Italy","Sicily",213,8,2
"654","2020-03-17","Italy","Abruzzo",176,7,4
"655","2020-03-17","Italy","Umbria",164,4,1
"656","2020-03-17","Italy","Sardinia",107,0,2
"657","2020-03-17","Italy","Valle d'Aosta",105,0,2
"658","2020-03-17","Italy","Calabria",89,1,1
"659","2020-03-17","Italy","Molise",21,5,1
"660","2020-03-17","Italy","Basilicata",12,0,0
"661","2020-03-18","Italy","Lombardy",16220,2485,1640
"662","2020-03-18","Italy","Emilia - Romagna",3931,134,393
"663","2020-03-18","Italy","Veneto",2704,136,80
"664","2020-03-18","Italy","Piedmont",1897,0,133
"665","2020-03-18","Italy","Marche",1371,0,69
"666","2020-03-18","Italy","Tuscany",1053,12,17
"667","2020-03-18","Italy","Liguria",778,57,60
"668","2020-03-18","Italy","Trentino - Alto Adige",676,11,15
"669","2020-03-18","Italy","Lazio",607,34,23
"670","2020-03-18","Italy","Campania",460,28,9
"671","2020-03-18","Italy","Friuli - Venezia Giulia",394,17,30
"672","2020-03-18","Italy","Puglia",340,2,18
"673","2020-03-18","Italy","Sicily",237,8,3
"674","2020-03-18","Italy","Umbria",197,4,1
"675","2020-03-18","Italy","Abruzzo",176,7,4
"676","2020-03-18","Italy","Valle d'Aosta",136,0,2
"677","2020-03-18","Italy","Sardinia",117,0,2
"678","2020-03-18","Italy","Calabria",114,1,1
"679","2020-03-18","Italy","Molise",25,5,1
"680","2020-03-18","Italy","Basilicata",20,0,0
"681","2020-03-19","Italy","Lombardy",17713,3488,1959
"682","2020-03-19","Italy","Emilia - Romagna",4525,152,458
"683","2020-03-19","Italy","Veneto",3384,167,94
"684","2020-03-19","Italy","Piedmont",2659,0,154
"685","2020-03-19","Italy","Marche",1568,0,92
"686","2020-03-19","Italy","Tuscany",1330,17,22
"687","2020-03-19","Italy","Liguria",887,70,73
"688","2020-03-19","Italy","Trentino - Alto Adige",831,13,16
"689","2020-03-19","Italy","Lazio",724,42,32
"690","2020-03-19","Italy","Campania",641,28,9
"691","2020-03-19","Italy","Friuli - Venezia Giulia",462,15,31
"692","2020-03-19","Italy","Puglia",438,2,19
"693","2020-03-19","Italy","Sicily",282,12,3
"694","2020-03-19","Italy","Abruzzo",263,7,7
"695","2020-03-19","Italy","Umbria",247,4,2
"696","2020-03-19","Italy","Valle d'Aosta",177,0,3
"697","2020-03-19","Italy","Sardinia",134,0,2
"698","2020-03-19","Italy","Calabria",129,2,1
"699","2020-03-19","Italy","Molise",31,6,1
"700","2020-03-19","Italy","Basilicata",30,0,0
"701","2020-03-20","Italy","Lombardy",22264,4295,2549
"702","2020-03-20","Italy","Emilia - Romagna",5968,239,640
"703","2020-03-20","Italy","Veneto",4031,223,131
"704","2020-03-20","Italy","Piedmont",3461,8,209
"705","2020-03-20","Italy","Marche",1981,0,137
"706","2020-03-20","Italy","Tuscany",1793,33,47
"707","2020-03-20","Italy","Liguria",1221,101,119
"708","2020-03-20","Italy","Trentino - Alto Adige",1190,30,30
"709","2020-03-20","Italy","Lazio",1008,53,43
"710","2020-03-20","Italy","Campania",749,30,17
"711","2020-03-20","Italy","Friuli - Venezia Giulia",656,63,38
"712","2020-03-20","Italy","Puglia",581,4,26
"713","2020-03-20","Italy","Abruzzo",449,10,17
"714","2020-03-20","Italy","Sicily",408,25,4
"715","2020-03-20","Italy","Umbria",395,4,7
"716","2020-03-20","Italy","Sardinia",293,3,2
"717","2020-03-20","Italy","Valle d'Aosta",264,0,7
"718","2020-03-20","Italy","Calabria",207,2,4
"719","2020-03-20","Italy","Basilicata",52,0,0
"720","2020-03-20","Italy","Molise",50,6,5
"721","2020-03-21","Italy","Lombardy",25515,4295,2549
"722","2020-03-21","Italy","Emilia - Romagna",5968,239,640
"723","2020-03-21","Italy","Veneto",4617,223,131
"724","2020-03-21","Italy","Piedmont",3752,8,209
"725","2020-03-21","Italy","Marche",2153,0,137
"726","2020-03-21","Italy","Tuscany",2012,33,47
"727","2020-03-21","Italy","Liguria",1221,101,119
"728","2020-03-21","Italy","Lazio",1190,53,43
"729","2020-03-21","Italy","Trentino - Alto Adige",1190,30,30
"730","2020-03-21","Italy","Campania",837,30,17
"731","2020-03-21","Italy","Friuli - Venezia Giulia",656,63,38
"732","2020-03-21","Italy","Puglia",581,4,26
"733","2020-03-21","Italy","Abruzzo",529,10,17
"734","2020-03-21","Italy","Umbria",462,4,7
"735","2020-03-21","Italy","Sicily",458,25,4
"736","2020-03-21","Italy","Valle d'Aosta",296,0,7
"737","2020-03-21","Italy","Sardinia",293,3,2
"738","2020-03-21","Italy","Calabria",207,2,4
"739","2020-03-21","Italy","Basilicata",62,0,0
"740","2020-03-21","Italy","Molise",59,6,5
"741","2020-03-22","Italy","Lombardy",27206,5865,3456
"742","2020-03-22","Italy","Emilia - Romagna",7555,349,816
"743","2020-03-22","Italy","Veneto",5122,309,169
"744","2020-03-22","Italy","Piedmont",4420,10,283
"745","2020-03-22","Italy","Marche",2421,6,184
"746","2020-03-22","Italy","Tuscany",2277,42,91
"747","2020-03-22","Italy","Liguria",1665,143,171
"748","2020-03-22","Italy","Trentino - Alto Adige",1632,41,58
"749","2020-03-22","Italy","Lazio",1190,54,50
"750","2020-03-22","Italy","Campania",844,29,22
"751","2020-03-22","Italy","Friuli - Venezia Giulia",790,82,42
"752","2020-03-22","Italy","Puglia",675,4,29
"753","2020-03-22","Italy","Abruzzo",529,13,22
"754","2020-03-22","Italy","Sicily",490,26,6
"755","2020-03-22","Italy","Umbria",462,6,10
"756","2020-03-22","Italy","Sardinia",330,5,4
"757","2020-03-22","Italy","Valle d'Aosta",313,1,8
"758","2020-03-22","Italy","Calabria",235,5,5
"759","2020-03-22","Italy","Basilicata",66,0,0
"760","2020-03-22","Italy","Molise",61,7,7
"761","2020-03-23","Italy","Lombardy",27206,6075,3456
"762","2020-03-23","Italy","Emilia - Romagna",7555,423,816
"763","2020-03-23","Italy","Veneto",5505,327,169
"764","2020-03-23","Italy","Piedmont",4861,17,283
"765","2020-03-23","Italy","Marche",2569,8,184
"766","2020-03-23","Italy","Tuscany",2277,51,91
"767","2020-03-23","Italy","Liguria",1665,159,171
"768","2020-03-23","Italy","Trentino - Alto Adige",1632,75,58
"769","2020-03-23","Italy","Lazio",1383,63,53
"770","2020-03-23","Italy","Campania",1013,48,29
"771","2020-03-23","Italy","Friuli - Venezia Giulia",874,105,47
"772","2020-03-23","Italy","Puglia",786,7,31
"773","2020-03-23","Italy","Sicily",721,27,8
"774","2020-03-23","Italy","Abruzzo",663,20,33
"775","2020-03-23","Italy","Umbria",577,5,16
"776","2020-03-23","Italy","Sardinia",367,5,7
"777","2020-03-23","Italy","Valle d'Aosta",364,2,9
"778","2020-03-23","Italy","Calabria",273,5,8
"779","2020-03-23","Italy","Basilicata",84,0,0
"780","2020-03-23","Italy","Molise",66,10,7
"781","2020-03-24","Italy","Lombardy",30703,6657,4178
"782","2020-03-24","Italy","Emilia - Romagna",9254,558,985
"783","2020-03-24","Italy","Veneto",5948,381,216
"784","2020-03-24","Italy","Piedmont",5515,17,374
"785","2020-03-24","Italy","Marche",2736,8,231
"786","2020-03-24","Italy","Tuscany",2699,51,129
"787","2020-03-24","Italy","Liguria",2116,193,231
"788","2020-03-24","Italy","Trentino - Alto Adige",1891,123,94
"789","2020-03-24","Italy","Lazio",1728,103,80
"790","2020-03-24","Italy","Campania",1101,53,56
"791","2020-03-24","Italy","Puglia",1005,21,44
"792","2020-03-24","Italy","Friuli - Venezia Giulia",992,80,64
"793","2020-03-24","Italy","Sicily",846,27,20
"794","2020-03-24","Italy","Abruzzo",689,21,46
"795","2020-03-24","Italy","Umbria",648,5,19
"796","2020-03-24","Italy","Sardinia",421,11,15
"797","2020-03-24","Italy","Valle d'Aosta",400,2,19
"798","2020-03-24","Italy","Calabria",319,5,10
"799","2020-03-24","Italy","Basilicata",92,0,1
"800","2020-03-24","Italy","Molise",73,10,8
"801","2020-03-15","Italy","Lombardy",13272,2011,1218
"802","2020-03-15","Italy","Emilia - Romagna",3093,68,284
"803","2020-03-15","Italy","Veneto",2246,120,63
"804","2020-03-15","Italy","Marche",1133,0,46
"805","2020-03-15","Italy","Piedmont",1111,0,81
"806","2020-03-15","Italy","Tuscany",781,10,8
"807","2020-03-15","Italy","Trentino - Alto Adige",582,5,11
"808","2020-03-15","Italy","Liguria",559,52,33
"809","2020-03-15","Italy","Lazio",436,24,16
"810","2020-03-15","Italy","Campania",400,28,9
"811","2020-03-15","Italy","Friuli - Venezia Giulia",347,17,14
"812","2020-03-15","Italy","Puglia",248,3,16
"813","2020-03-15","Italy","Sicily",188,7,2
"814","2020-03-15","Italy","Umbria",143,3,1
"815","2020-03-15","Italy","Abruzzo",137,6,3
"816","2020-03-15","Italy","Valle d'Aosta",88,0,1
"817","2020-03-15","Italy","Sardinia",77,0,2
"818","2020-03-15","Italy","Calabria",68,2,1
"819","2020-03-15","Italy","Molise",17,0,0
"820","2020-03-15","Italy","Basilicata",12,0,0
"821","2020-03-16","Italy","Lombardy",14649,2368,1420
"822","2020-03-16","Italy","Emilia - Romagna",3522,88,346
"823","2020-03-16","Italy","Veneto",2473,130,69
"824","2020-03-16","Italy","Piedmont",1516,0,111
"825","2020-03-16","Italy","Marche",1242,0,57
"826","2020-03-16","Italy","Tuscany",866,11,14
"827","2020-03-16","Italy","Liguria",667,42,50
"828","2020-03-16","Italy","Trentino - Alto Adige",619,5,12
"829","2020-03-16","Italy","Lazio",523,32,19
"830","2020-03-16","Italy","Campania",400,28,9
"831","2020-03-16","Italy","Friuli - Venezia Giulia",386,18,22
"832","2020-03-16","Italy","Puglia",230,2,16
"833","2020-03-16","Italy","Sicily",213,8,2
"834","2020-03-16","Italy","Abruzzo",176,7,4
"835","2020-03-16","Italy","Umbria",164,4,1
"836","2020-03-16","Italy","Sardinia",107,0,2
"837","2020-03-16","Italy","Valle d'Aosta",105,0,2
"838","2020-03-16","Italy","Calabria",89,1,1
"839","2020-03-16","Italy","Molise",21,5,1
"840","2020-03-16","Italy","Basilicata",12,0,0
"841","2020-03-17","Italy","Lombardy",14649,2368,1420
"842","2020-03-17","Italy","Emilia - Romagna",3522,88,346
"843","2020-03-17","Italy","Veneto",2473,130,69
"844","2020-03-17","Italy","Piedmont",1516,0,111
"845","2020-03-17","Italy","Marche",1242,0,57
"846","2020-03-17","Italy","Tuscany",866,11,14
"847","2020-03-17","Italy","Liguria",667,42,50
"848","2020-03-17","Italy","Trentino - Alto Adige",619,5,12
"849","2020-03-17","Italy","Lazio",523,32,19
"850","2020-03-17","Italy","Campania",400,28,9
"851","2020-03-17","Italy","Friuli - Venezia Giulia",386,18,22
"852","2020-03-17","Italy","Puglia",230,2,16
"853","2020-03-17","Italy","Sicily",213,8,2
"854","2020-03-17","Italy","Abruzzo",176,7,4
"855","2020-03-17","Italy","Umbria",164,4,1
"856","2020-03-17","Italy","Sardinia",107,0,2
"857","2020-03-17","Italy","Valle d'Aosta",105,0,2
"858","2020-03-17","Italy","Calabria",89,1,1
"859","2020-03-17","Italy","Molise",21,5,1
"860","2020-03-17","Italy","Basilicata",12,0,0
"861","2020-03-18","Italy","Lombardy",16220,2485,1640
"862","2020-03-18","Italy","Emilia - Romagna",3931,134,393
"863","2020-03-18","Italy","Veneto",2704,136,80
"864","2020-03-18","Italy","Piedmont",1897,0,133
"865","2020-03-18","Italy","Marche",1371,0,69
"866","2020-03-18","Italy","Tuscany",1053,12,17
"867","2020-03-18","Italy","Liguria",778,57,60
"868","2020-03-18","Italy","Trentino - Alto Adige",676,11,15
"869","2020-03-18","Italy","Lazio",607,34,23
"870","2020-03-18","Italy","Campania",460,28,9
"871","2020-03-18","Italy","Friuli - Venezia Giulia",394,17,30
"872","2020-03-18","Italy","Puglia",340,2,18
"873","2020-03-18","Italy","Sicily",237,8,3
"874","2020-03-18","Italy","Umbria",197,4,1
"875","2020-03-18","Italy","Abruzzo",176,7,4
"876","2020-03-18","Italy","Valle d'Aosta",136,0,2
"877","2020-03-18","Italy","Sardinia",117,0,2
"878","2020-03-18","Italy","Calabria",114,1,1
"879","2020-03-18","Italy","Molise",25,5,1
"880","2020-03-18","Italy","Basilicata",20,0,0
"881","2020-03-19","Italy","Lombardy",17713,3488,1959
"882","2020-03-19","Italy","Emilia - Romagna",4525,152,458
"883","2020-03-19","Italy","Veneto",3384,167,94
"884","2020-03-19","Italy","Piedmont",2659,0,154
"885","2020-03-19","Italy","Marche",1568,0,92
"886","2020-03-19","Italy","Tuscany",1330,17,22
"887","2020-03-19","Italy","Liguria",887,70,73
"888","2020-03-19","Italy","Trentino - Alto Adige",831,13,16
"889","2020-03-19","Italy","Lazio",724,42,32
"890","2020-03-19","Italy","Campania",641,28,9
"891","2020-03-19","Italy","Friuli - Venezia Giulia",462,15,31
"892","2020-03-19","Italy","Puglia",438,2,19
"893","2020-03-19","Italy","Sicily",282,12,3
"894","2020-03-19","Italy","Abruzzo",263,7,7
"895","2020-03-19","Italy","Umbria",247,4,2
"896","2020-03-19","Italy","Valle d'Aosta",177,0,3
"897","2020-03-19","Italy","Sardinia",134,0,2
"898","2020-03-19","Italy","Calabria",129,2,1
"899","2020-03-19","Italy","Molise",31,6,1
"900","2020-03-19","Italy","Basilicata",30,0,0
"901","2020-03-20","Italy","Lombardy",22264,4295,2549
"902","2020-03-20","Italy","Emilia - Romagna",5968,239,640
"903","2020-03-20","Italy","Veneto",4031,223,131
"904","2020-03-20","Italy","Piedmont",3461,8,209
"905","2020-03-20","Italy","Marche",1981,0,137
"906","2020-03-20","Italy","Tuscany",1793,33,47
"907","2020-03-20","Italy","Liguria",1221,101,119
"908","2020-03-20","Italy","Trentino - Alto Adige",1190,30,30
"909","2020-03-20","Italy","Lazio",1008,53,43
"910","2020-03-20","Italy","Campania",749,30,17
"911","2020-03-20","Italy","Friuli - Venezia Giulia",656,63,38
"912","2020-03-20","Italy","Puglia",581,4,26
"913","2020-03-20","Italy","Abruzzo",449,10,17
"914","2020-03-20","Italy","Sicily",408,25,4
"915","2020-03-20","Italy","Umbria",395,4,7
"916","2020-03-20","Italy","Sardinia",293,3,2
"917","2020-03-20","Italy","Valle d'Aosta",264,0,7
"918","2020-03-20","Italy","Calabria",207,2,4
"919","2020-03-20","Italy","Basilicata",52,0,0
