"","time","country","cum_confirm","cum_heal","cum_dead"
"5102","2020-03-30","Liechtenstein",61,0,0
"5103","2020-03-30","Sri Lanka",122,15,1
"5104","2020-03-30","Liberia",3,0,0
"5105","2020-03-30","Lithuania",484,1,7
"5106","2020-03-30","Luxembourg",1950,40,21
"5107","2020-03-30","Latvia",376,1,0
"5108","2020-03-30","Libya",8,0,0
"5109","2020-03-30","Morocco",516,13,27
"5110","2020-03-30","Monaco",46,1,1
"5111","2020-03-30","Moldova",263,13,2
"5112","2020-03-30","Montenegro",85,0,1
"5113","2020-03-30","Madagascar",39,0,0
"5114","2020-03-30","Republika Severna Makedonija",259,3,6
"5115","2020-03-30","Mali",25,0,2
"5116","2020-03-30","Myanmar",14,0,0
"5117","2020-03-30","Martinique",93,0,1
"5118","2020-03-30","Montserrat",5,0,0
"5119","2020-03-30","Malta",156,2,0
"5120","2020-03-30","Mauritius",110,0,3
"5121","2020-03-30","Maldives",17,9,0
"5122","2020-03-30","Mexico",993,35,20
"5123","2020-03-30","Malaysia",2626,479,37
"5124","2020-03-30","Mozambique",8,0,0
"5125","2020-03-30","New Caledonia",15,0,0
"5126","2020-03-30","Niger",18,0,1
"5127","2020-03-30","Nigeria",111,3,1
"5128","2020-03-30","Nicaragua",4,0,1
"5129","2020-03-30","Netherlands",11750,253,864
"5130","2020-03-30","Norway",4313,7,29
"5131","2020-03-30","Nepal",5,1,0
"5132","2020-03-30","New Zealand",589,63,1
"5133","2020-03-30","Oman",179,29,0
"5134","2020-03-30","Panama",989,4,24
"5135","2020-03-30","Peru",852,16,18
"5136","2020-03-30","French Polynesia",34,0,0
"5137","2020-03-30","Papua New Guinea",1,0,0
"5138","2020-03-30","Philippines",1546,42,78
"5139","2020-03-30","Pakistan",1625,29,18
"5140","2020-03-30","Poland",1905,13,26
"5141","2020-03-30","Puerto Rico",79,0,3
"5142","2020-03-30","Palestinian Territory",115,18,1
"5143","2020-03-30","Portugal",6408,43,140
"5144","2020-03-30","Paraguay",64,1,3
"5145","2020-03-30","Qatar",634,48,1
"5146","2020-03-30","Réunion",145,1,0
"5147","2020-03-30","Romania",1952,206,44
"5148","2020-03-30","Serbia",741,42,13
"5149","2020-03-30","Russia",1836,66,9
"5150","2020-03-30","Rwanda",70,0,0
"5151","2020-03-30","Saudi Arabia",1453,115,8
"5152","2020-03-30","Seychelles",8,0,0
"5153","2020-03-30","Sudan",6,0,2
"5154","2020-03-30","Sweden",3700,18,112
"5155","2020-03-30","Singapore",879,228,3
"5156","2020-03-30","Slovenia",756,10,11
"5157","2020-03-30","Slovakia",336,7,0
"5158","2020-03-30","San Marino",224,6,22
"5159","2020-03-30","Senegal",162,28,0
"5160","2020-03-30","Somalia",3,0,0
"5161","2020-03-30","Suriname",8,0,0
"5162","2020-03-30","El Salvador",24,0,0
"5163","2020-03-30","Syria",10,0,1
"5164","2020-03-30","Swaziland",9,0,0
"5165","2020-03-30","Turks and Caicos Islands",2,0,0
"5166","2020-03-30","Chad",5,0,0
"5167","2020-03-30","Togo",30,1,1
"5168","2020-03-30","Thailand",1524,229,9
"5169","2020-03-30","Timor-Leste",1,0,0
"5170","2020-03-30","Tunisia",312,2,8
"5171","2020-03-30","Turkey",9217,105,131
"5172","2020-03-30","Trinidad and Tobago",78,1,3
"5173","2020-03-30","Tanzania",19,1,0
"5174","2020-03-30","Ukraine",480,6,11
"5175","2020-03-30","Uganda",33,0,0
"5176","2020-03-30","United States",143724,4865,2566
"5177","2020-03-30","Uruguay",304,6,1
"5178","2020-03-30","Uzbekistan",149,7,2
"5179","2020-03-30","Holy See  [Vatican City State]",6,0,0
"5180","2020-03-30","Saint Vincent and the Grenadines",1,0,0
"5181","2020-03-30","Venezuela",119,39,3
"5182","2020-03-30","Virgin Islands",2,0,0
"5183","2020-03-30","Virgin Islands (U.S.)",19,0,0
"5184","2020-03-30","Vietnam",194,52,0
"5185","2020-03-30","Mayotte",50,0,0
"5186","2020-03-30","South Africa",1280,31,2
"5187","2020-03-30","Zambia",35,0,0
"5188","2020-03-30","Zimbabwe",7,0,1
"5189","2020-03-30","Namibia",11,2,0
"5190","2020-03-31","Diamond Princess",712,603,11
"5191","2020-03-31","Bosnia and Herzegovina",411,17,12
"5192","2020-03-31","Jersey",63,0,2
"5193","2020-03-31","Guernsey",39,0,0
"5194","2020-03-31","Isle of Man",32,0,0
"5195","2020-03-31","Mongolia",12,0,0
"5196","2020-03-31","Netherlands Antilles",7,0,1
"5197","2020-03-31","Mauritania",5,0,0
"5198","2020-03-31","Northern Mariana Islands",2,0,0
"5199","2020-03-31","Andorra",370,10,8
"5200","2020-03-31","United Arab Emirates",664,61,6
"5201","2020-03-31","Afghanistan",174,5,4
"5202","2020-03-31",NA,7,0,0
"5203","2020-03-31","Anguilla",2,0,0
"5204","2020-03-31","Albania",243,52,13
"5205","2020-03-31","Armenia",532,30,3
"5206","2020-03-31","Angola",7,0,2
"5207","2020-03-31","Argentina",966,91,80
"5208","2020-03-31","Austria",9876,1095,128
"5209","2020-03-31","Australia",4559,358,18
"5210","2020-03-31","Aruba",46,1,0
"5211","2020-03-31","Azerbaijan",298,26,5
"5212","2020-03-31","Barbados",33,0,0
"5213","2020-03-31","Bangladesh",51,25,5
"5214","2020-03-31","Belgium",12775,1696,705
"5215","2020-03-31","Burkina Faso",246,31,12
"5216","2020-03-31","Bulgaria",379,17,8
"5217","2020-03-31","Bahrain",567,295,4
"5218","2020-03-31","Benin",6,0,0
"5219","2020-03-31","Bermuda",22,0,0
"5220","2020-03-31","Brunei",129,45,1
"5221","2020-03-31","Bolivia",107,0,6
"5222","2020-03-31","Brazil",4661,150,165
"5223","2020-03-31","Bahamas",14,1,0
"5224","2020-03-31","Bhutan",4,0,0
"5225","2020-03-31","Botswana",3,0,0
"5226","2020-03-31","Belarus",152,47,1
"5227","2020-03-31","Belize",2,0,0
"5228","2020-03-31","Canada",7448,1020,89
"5229","2020-03-31","Democratic Republic of the Congo",98,3,8
"5230","2020-03-31","Central African Republic",6,0,0
"5231","2020-03-31","Republic of the Congo",19,0,0
"5232","2020-03-31","Switzerland",16176,1823,359
"5233","2020-03-31","Côte d'Ivoire",168,6,1
"5234","2020-03-31","Chile",2449,156,8
"5235","2020-03-31","Cameroon",193,5,6
"5236","2020-03-31","China",82601,76239,3314
"5237","2020-03-31","Colombia",798,15,14
"5238","2020-03-31","Costa Rica",330,4,2
"5239","2020-03-31","Cuba",170,4,4
"5240","2020-03-31","Cape Verde",6,0,1
"5241","2020-03-31","Cyprus",230,22,7
"5242","2020-03-31","Czech Republic",3002,25,25
"5243","2020-03-31","Germany",67788,17220,687
"5244","2020-03-31","Djibouti",25,0,0
"5245","2020-03-31","Denmark",2994,77,90
"5246","2020-03-31","Dominica",11,0,0
"5247","2020-03-31","Dominican Republic",901,4,42
"5248","2020-03-31","Algeria",584,77,35
"5249","2020-03-31","Ecuador",1966,54,62
"5250","2020-03-31","Estonia",745,26,4
"5251","2020-03-31","Egypt",656,150,41
"5252","2020-03-31","Eritrea",15,0,0
"5253","2020-03-31","Spain",94417,19259,8189
"5254","2020-03-31","Ethiopia",25,2,0
"5255","2020-03-31","Finland",1418,10,13
"5256","2020-03-31","Fiji",5,0,0
"5257","2020-03-31","Faroe Islands",159,0,0
"5258","2020-03-31","France",45170,7964,3030
"5259","2020-03-31","Gabon",16,0,1
"5260","2020-03-31","United Kingdom",25150,171,1789
"5261","2020-03-31","Grenada",9,0,0
"5262","2020-03-31","Gambia",110,21,0
"5263","2020-03-31","French Guiana",28,6,0
"5264","2020-03-31","Ghana",152,2,5
"5265","2020-03-31","Gibraltar",65,14,0
"5266","2020-03-31","Greenland",10,0,0
"5267","2020-03-31","Gambia",4,0,1
"5268","2020-03-31","Guinea",16,1,0
"5269","2020-03-31","Guadeloupe",96,0,2
"5270","2020-03-31","Equatorial Guinea",14,0,0
"5271","2020-03-31","Greece",1212,52,46
"5272","2020-03-31","Guatemala",36,10,1
"5273","2020-03-31","Guam",73,0,1
"5274","2020-03-31","Guinea-Bissau",2,0,0
"5275","2020-03-31","Guyana",20,0,1
"5276","2020-03-31","Honduras",141,3,7
"5277","2020-03-31","Croatia",867,67,6
"5278","2020-03-31","Haiti",15,0,0
"5279","2020-03-31","Hungary",492,37,16
"5280","2020-03-31","Indonesia",1528,81,136
"5281","2020-03-31","Ireland",2910,5,54
"5282","2020-03-31","Israel",4831,163,17
"5283","2020-03-31","India",1251,102,32
"5284","2020-03-31","Iraq",630,152,46
"5285","2020-03-31","Iran",44606,14656,2898
"5286","2020-03-31","Iceland",1086,157,2
"5287","2020-03-31","Italy",102106,14620,11591
"5288","2020-03-31","Jamaica",36,2,1
"5289","2020-03-31","Jordan",268,26,5
"5290","2020-03-31","Japan",2212,424,66
"5291","2020-03-31","Kenya",59,1,1
"5292","2020-03-31","Kyrgyzstan",107,3,0
"5293","2020-03-31","Cambodia",109,23,0
"5294","2020-03-31","Saint Kitts and Nevis",8,0,0
"5295","2020-03-31","South Korea",9786,5408,162
"5296","2020-03-31","Kuwait",289,73,0
"5297","2020-03-31","Cayman Islands",8,0,1
"5298","2020-03-31","Kazakhstan",336,22,2
"5299","2020-03-31","Lao People's Democratic Republic",8,0,0
"5300","2020-03-31","Lebanon",463,35,12
"5301","2020-03-31","Saint Lucia",9,1,0
"5302","2020-03-31","Liechtenstein",62,0,0
"5303","2020-03-31","Sri Lanka",142,16,2
"5304","2020-03-31","Liberia",3,0,0
"5305","2020-03-31","Lithuania",533,7,7
"5306","2020-03-31","Luxembourg",1988,80,22
"5307","2020-03-31","Latvia",398,1,0
"5308","2020-03-31","Libya",8,0,0
"5309","2020-03-31","Morocco",574,15,33
"5310","2020-03-31","Monaco",49,1,1
"5311","2020-03-31","Moldova",353,22,4
"5312","2020-03-31","Montenegro",105,0,2
"5313","2020-03-31","Madagascar",46,0,0
"5314","2020-03-31","Republika Severna Makedonija",285,12,7
"5315","2020-03-31","Mali",28,0,2
"5316","2020-03-31","Myanmar",15,0,1
"5317","2020-03-31","Martinique",105,0,2
"5318","2020-03-31","Montserrat",5,0,0
"5319","2020-03-31","Malta",169,2,0
"5320","2020-03-31","Mauritius",143,0,3
"5321","2020-03-31","Maldives",18,13,0
"5322","2020-03-31","Mexico",1094,35,28
"5323","2020-03-31","Malaysia",2766,537,43
"5324","2020-03-31","Mozambique",8,0,0
"5325","2020-03-31","New Caledonia",15,0,0
"5326","2020-03-31","Niger",18,0,1
"5327","2020-03-31","Nigeria",135,8,2
"5328","2020-03-31","Nicaragua",4,0,1
"5329","2020-03-31","Netherlands",12662,253,1039
"5330","2020-03-31","Norway",4592,13,35
"5331","2020-03-31","Nepal",5,1,0
"5332","2020-03-31","New Zealand",647,74,1
"5333","2020-03-31","Oman",192,34,0
"5334","2020-03-31","Panama",1075,9,27
"5335","2020-03-31","Peru",950,53,24
"5336","2020-03-31","French Polynesia",35,0,0
"5337","2020-03-31","Papua New Guinea",1,0,0
"5338","2020-03-31","Philippines",2084,49,88
"5339","2020-03-31","Pakistan",1865,76,25
"5340","2020-03-31","Poland",2215,13,32
"5341","2020-03-31","Puerto Rico",79,0,3
"5342","2020-03-31","Palestinian Territory",117,18,1
"5343","2020-03-31","Portugal",7443,43,160
"5344","2020-03-31","Paraguay",65,1,3
"5345","2020-03-31","Qatar",693,51,1
"5346","2020-03-31","Réunion",207,1,0
"5347","2020-03-31","Romania",2245,220,72
"5348","2020-03-31","Serbia",900,42,23
"5349","2020-03-31","Russia",2337,121,17
"5350","2020-03-31","Rwanda",70,0,0
"5351","2020-03-31","Saudi Arabia",1563,165,10
"5352","2020-03-31","Seychelles",8,0,0
"5353","2020-03-31","Sudan",7,0,2
"5354","2020-03-31","Sweden",4435,18,180
"5355","2020-03-31","Singapore",926,228,3
"5356","2020-03-31","Slovenia",802,10,15
"5357","2020-03-31","Slovakia",363,7,0
"5358","2020-03-31","Sierra Leone",1,0,0
"5359","2020-03-31","San Marino",230,13,25
"5360","2020-03-31","Senegal",175,40,0
"5361","2020-03-31","Somalia",3,0,0
"5362","2020-03-31","Suriname",8,0,0
"5363","2020-03-31","El Salvador",24,0,0
"5364","2020-03-31","Syria",10,0,1
"5365","2020-03-31","Swaziland",9,0,0
"5366","2020-03-31","Turks and Caicos Islands",4,0,0
"5367","2020-03-31","Chad",5,0,0
"5368","2020-03-31","Togo",34,10,1
"5369","2020-03-31","Thailand",1651,342,10
"5370","2020-03-31","Timor-Leste",1,0,0
"5371","2020-03-31","Tunisia",362,3,10
"5372","2020-03-31","Turkey",10827,162,168
"5373","2020-03-31","Trinidad and Tobago",85,1,3
"5374","2020-03-31","Tanzania",19,1,0
"5375","2020-03-31","Ukraine",549,8,13
"5376","2020-03-31","Uganda",33,0,0
"5377","2020-03-31","United States",165764,5945,3170
"5378","2020-03-31","Uruguay",320,25,1
"5379","2020-03-31","Uzbekistan",167,7,2
"5380","2020-03-31","Holy See  [Vatican City State]",6,0,0
"5381","2020-03-31","Saint Vincent and the Grenadines",1,0,0
"5382","2020-03-31","Venezuela",135,39,3
"5383","2020-03-31","Virgin Islands",2,0,0
"5384","2020-03-31","Virgin Islands (U.S.)",22,0,0
"5385","2020-03-31","Vietnam",207,57,0
"5386","2020-03-31","Mayotte",82,0,0
"5387","2020-03-31","South Africa",1326,31,3
"5388","2020-03-31","Zambia",36,0,0
"5389","2020-03-31","Zimbabwe",8,0,1
"5390","2020-03-31","Namibia",11,2,0
"5391","2020-04-01","Diamond Princess",712,619,11
"5392","2020-04-01","Bosnia and Herzegovina",424,17,13
"5393","2020-04-01","Jersey",63,0,2
"5394","2020-04-01","Guernsey",45,0,0
"5395","2020-04-01","Isle of Man",32,0,0
"5396","2020-04-01","Mongolia",14,0,0
"5397","2020-04-01","Netherlands Antilles",11,0,1
"5398","2020-04-01","Mauritania",6,2,1
"5399","2020-04-01","Northern Mariana Islands",2,0,0
"5400","2020-04-01","Andorra",376,10,12
"5401","2020-04-01","United Arab Emirates",664,61,6
"5402","2020-04-01","Afghanistan",196,5,4
"5403","2020-04-01",NA,7,0,0
"5404","2020-04-01","Anguilla",2,0,0
"5405","2020-04-01","Albania",243,52,15
"5406","2020-04-01","Armenia",571,31,3
"5407","2020-04-01","Angola",7,0,2
"5408","2020-04-01","Argentina",1054,240,27
"5409","2020-04-01","Austria",10444,1095,128
"5410","2020-04-01","Australia",4860,358,20
"5411","2020-04-01","Aruba",50,1,0
"5412","2020-04-01","Azerbaijan",298,26,5
"5413","2020-04-01","Barbados",34,0,0
"5414","2020-04-01","Bangladesh",54,25,6
"5415","2020-04-01","Belgium",13964,2132,828
"5416","2020-04-01","Burkina Faso",261,32,14
"5417","2020-04-01","Bulgaria",399,17,8
"5418","2020-04-01","Bahrain",569,316,4
"5419","2020-04-01","Burundi",2,0,0
"5420","2020-04-01","Benin",9,0,0
"5421","2020-04-01","Bermuda",22,0,0
"5422","2020-04-01","Brunei",131,52,1
"5423","2020-04-01","Bolivia",107,0,6
"5424","2020-04-01","Brazil",5812,150,202
"5425","2020-04-01","Bahamas",14,1,0
"5426","2020-04-01","Bhutan",4,0,0
"5427","2020-04-01","Botswana",4,0,1
"5428","2020-04-01","Belarus",152,47,1
"5429","2020-04-01","Belize",3,0,0
"5430","2020-04-01","Canada",9017,1592,105
"5431","2020-04-01","Democratic Republic of the Congo",109,3,8
"5432","2020-04-01","Central African Republic",6,0,0
"5433","2020-04-01","Republic of the Congo",22,2,3
"5434","2020-04-01","Switzerland",17139,1823,433
"5435","2020-04-01","Côte d'Ivoire",179,7,1
"5436","2020-04-01","Chile",2738,156,12
"5437","2020-04-01","Cameroon",233,5,6
"5438","2020-04-01","China",82691,76440,3321
"5439","2020-04-01","Colombia",906,31,16
"5440","2020-04-01","Costa Rica",347,4,2
"5441","2020-04-01","Cuba",186,8,6
"5442","2020-04-01","Cape Verde",6,0,1
"5443","2020-04-01","Cyprus",262,22,7
"5444","2020-04-01","Czech Republic",3257,45,31
"5445","2020-04-01","Germany",74508,18974,821
"5446","2020-04-01","Djibouti",30,0,0
"5447","2020-04-01","Denmark",3039,77,90
"5448","2020-04-01","Dominica",12,0,0
"5449","2020-04-01","Dominican Republic",1109,5,51
"5450","2020-04-01","Algeria",716,77,44
"5451","2020-04-01","Ecuador",2240,54,75
"5452","2020-04-01","Estonia",779,33,4
"5453","2020-04-01","Egypt",710,157,46
"5454","2020-04-01","Eritrea",15,0,0
"5455","2020-04-01","Spain",102136,22647,9053
"5456","2020-04-01","Ethiopia",29,2,0
"5457","2020-04-01","Finland",1446,10,13
"5458","2020-04-01","Fiji",5,0,0
"5459","2020-04-01","Faroe Islands",168,0,0
"5460","2020-04-01","France",52836,9513,3532
"5461","2020-04-01","Gabon",18,0,1
"5462","2020-04-01","United Kingdom",29841,179,2356
"5463","2020-04-01","Grenada",9,0,0
"5464","2020-04-01","Gambia",115,22,0
"5465","2020-04-01","French Guiana",43,6,0
"5466","2020-04-01","Ghana",195,3,5
"5467","2020-04-01","Gibraltar",69,14,0
"5468","2020-04-01","Greenland",10,0,0
"5469","2020-04-01","Gambia",4,0,1
"5470","2020-04-01","Guinea",30,0,0
"5471","2020-04-01","Guadeloupe",106,0,4
"5472","2020-04-01","Equatorial Guinea",15,1,0
"5473","2020-04-01","Greece",1314,52,49
"5474","2020-04-01","Guatemala",38,12,1
"5475","2020-04-01","Guam",73,0,1
"5476","2020-04-01","Guinea-Bissau",8,0,0
"5477","2020-04-01","Guyana",20,0,1
"5478","2020-04-01","Honduras",141,3,7
"5479","2020-04-01","Croatia",867,67,6
"5480","2020-04-01","Haiti",15,0,0
"5481","2020-04-01","Hungary",525,40,20
"5482","2020-04-01","Indonesia",1677,81,157
"5483","2020-04-01","Ireland",3235,5,71
"5484","2020-04-01","Israel",5591,226,21
"5485","2020-04-01","India",1637,133,38
"5486","2020-04-01","Iraq",694,170,50
"5487","2020-04-01","Iran",47593,15473,3036
"5488","2020-04-01","Iceland",1135,198,2
"5489","2020-04-01","Italy",106128,15729,12443
"5490","2020-04-01","Jamaica",36,2,1
"5491","2020-04-01","Jordan",274,30,5
"5492","2020-04-01","Japan",2494,424,67
"5493","2020-04-01","Kenya",81,3,1
"5494","2020-04-01","Kyrgyzstan",107,3,0
"5495","2020-04-01","Cambodia",109,23,0
"5496","2020-04-01","Saint Kitts and Nevis",8,0,0
"5497","2020-04-01","South Korea",9887,5567,165
"5498","2020-04-01","Kuwait",317,80,0
"5499","2020-04-01","Cayman Islands",8,0,1
"5500","2020-04-01","Kazakhstan",372,26,3
"5501","2020-04-01","Lao People's Democratic Republic",9,0,0
"5502","2020-04-01","Lebanon",470,37,12
"5503","2020-04-01","Saint Lucia",9,1,0
"5504","2020-04-01","Liechtenstein",68,0,0
"5505","2020-04-01","Sri Lanka",143,17,2
"5506","2020-04-01","Liberia",3,0,0
"5507","2020-04-01","Lithuania",537,7,8
"5508","2020-04-01","Luxembourg",2178,80,23
"5509","2020-04-01","Latvia",398,1,0
"5510","2020-04-01","Libya",8,0,0
"5511","2020-04-01","Morocco",638,24,36
"5512","2020-04-01","Monaco",52,2,1
"5513","2020-04-01","Moldova",353,22,4
"5514","2020-04-01","Montenegro",109,0,2
"5515","2020-04-01","Madagascar",57,0,0
"5516","2020-04-01","Republika Severna Makedonija",329,12,9
"5517","2020-04-01","Mali",31,0,3
"5518","2020-04-01","Myanmar",15,0,1
"5519","2020-04-01","Martinique",111,0,2
"5520","2020-04-01","Montserrat",5,0,0
"5521","2020-04-01","Malta",188,2,0
"5522","2020-04-01","Mauritius",143,0,3
"5523","2020-04-01","Maldives",18,13,0
"5524","2020-04-01","Mexico",1215,35,29
"5525","2020-04-01","Malaysia",2766,537,43
"5526","2020-04-01","Mozambique",10,0,0
"5527","2020-04-01","New Caledonia",15,0,0
"5528","2020-04-01","Niger",34,0,3
"5529","2020-04-01","Nigeria",139,9,2
"5530","2020-04-01","Nicaragua",4,0,1
"5531","2020-04-01","Netherlands",13614,253,1173
"5532","2020-04-01","Norway",4705,13,41
"5533","2020-04-01","Nepal",5,1,0
"5534","2020-04-01","New Zealand",708,74,1
"5535","2020-04-01","Oman",210,34,1
"5536","2020-04-01","Panama",1075,9,27
"5537","2020-04-01","Peru",1065,394,30
"5538","2020-04-01","French Polynesia",36,0,0
"5539","2020-04-01","Papua New Guinea",1,0,0
"5540","2020-04-01","Philippines",2311,50,88
"5541","2020-04-01","Pakistan",1938,58,26
"5542","2020-04-01","Poland",2311,13,33
"5543","2020-04-01","Puerto Rico",239,0,8
"5544","2020-04-01","Palestinian Territory",134,18,1
"5545","2020-04-01","Portugal",8251,43,187
"5546","2020-04-01","Paraguay",65,1,3
"5547","2020-04-01","Qatar",781,62,2
"5548","2020-04-01","Réunion",207,1,0
"5549","2020-04-01","Romania",2245,220,85
"5550","2020-04-01","Serbia",1060,42,23
"5551","2020-04-01","Russia",2777,190,24
"5552","2020-04-01","Rwanda",75,0,0
"5553","2020-04-01","Saudi Arabia",1563,165,10
"5554","2020-04-01","Seychelles",10,0,0
"5555","2020-04-01","Sudan",7,0,2
"5556","2020-04-01","Sweden",4947,18,239
"5557","2020-04-01","Singapore",1000,245,3
"5558","2020-04-01","Slovenia",802,10,15
"5559","2020-04-01","Slovakia",400,7,0
"5560","2020-04-01","Sierra Leone",1,0,0
"5561","2020-04-01","San Marino",236,13,26
"5562","2020-04-01","Senegal",190,45,1
"5563","2020-04-01","Somalia",5,0,0
"5564","2020-04-01","Suriname",9,0,0
"5565","2020-04-01","El Salvador",32,0,1
"5566","2020-04-01","Syria",10,0,2
"5567","2020-04-01","Swaziland",9,0,0
"5568","2020-04-01","Turks and Caicos Islands",5,0,0
"5569","2020-04-01","Chad",7,0,0
"5570","2020-04-01","Togo",36,10,2
"5571","2020-04-01","Thailand",1771,342,12
"5572","2020-04-01","Timor-Leste",1,0,0
"5573","2020-04-01","Tunisia",394,3,10
"5574","2020-04-01","Turkey",13531,243,214
"5575","2020-04-01","Trinidad and Tobago",87,1,3
"5576","2020-04-01","Tanzania",19,1,0
"5577","2020-04-01","Ukraine",669,10,17
"5578","2020-04-01","Uganda",44,0,0
"5579","2020-04-01","United States",189753,7141,4081
"5580","2020-04-01","Uruguay",338,41,1
"5581","2020-04-01","Uzbekistan",172,7,2
"5582","2020-04-01","Holy See  [Vatican City State]",6,0,0
"5583","2020-04-01","Saint Vincent and the Grenadines",1,0,0
"5584","2020-04-01","Venezuela",135,39,3
"5585","2020-04-01","Virgin Islands",2,0,0
"5586","2020-04-01","Virgin Islands (U.S.)",30,0,0
"5587","2020-04-01","Vietnam",212,57,0
"5588","2020-04-01","Mayotte",82,0,0
"5589","2020-04-01","South Africa",1353,31,5
"5590","2020-04-01","Zambia",36,0,0
"5591","2020-04-01","Zimbabwe",8,0,1
"5592","2020-04-01","Namibia",11,2,0
"5593","2020-04-02","Diamond Princess",712,619,11
"5594","2020-04-02","Bosnia and Herzegovina",518,19,13
"5595","2020-04-02","Jersey",63,0,2
"5596","2020-04-02","Guernsey",60,0,1
"5597","2020-04-02","Isle of Man",52,0,0
"5598","2020-04-02","Mongolia",14,2,0
"5599","2020-04-02","Netherlands Antilles",11,0,1
"5600","2020-04-02","Mauritania",6,2,1
"5601","2020-04-02","Northern Mariana Islands",2,0,0
"5602","2020-04-02","Andorra",428,10,15
"5603","2020-04-02","United Arab Emirates",814,61,8
"5604","2020-04-02","Afghanistan",239,10,4
